order_id,product_id,price_at_time_of_order,quantity
558,59,576.14,7
1130,95,570.86,8
714,79,310.33,3
1510,88,533.84,1
1780,70,659.35,2
97,53,200.85,4
953,15,733.51,2
760,93,381.4,10
1083,43,579.51,10
324,51,192.56,2
1807,41,228.66,6
178,33,755.09,3
255,60,568.76,5
1391,50,899.49,5
552,79,133.12,2
91,46,508.0,8
1065,56,357.47,3
615,23,610.0,10
1599,56,920.01,7
1478,31,627.86,10
940,21,871.77,5
1203,64,256.75,1
665,58,238.2,4
358,23,142.91,4
1012,87,375.14,1
1199,37,910.08,8
1041,23,766.59,10
1901,43,61.88,1
1652,49,237.7,1
1607,2,751.08,4
116,67,950.49,7
206,17,658.18,3
253,83,856.81,8
1814,19,147.74,8
302,45,782.37,4
1165,30,253.42,1
179,8,362.04,2
1780,95,390.49,2
487,51,67.51,4
229,13,439.26,2
1259,65,242.12,4
1361,28,818.92,10
481,19,940.11,2
531,56,76.14,10
166,68,221.57,2
625,60,299.81,9
800,6,745.13,7
226,84,81.68,10
99,44,706.01,3
309,14,907.08,5
864,97,461.91,6
1843,86,670.66,3
1543,3,227.64,9
1584,70,717.2,2
793,2,205.45,9
480,45,448.84,4
217,23,258.87,9
932,2,806.78,1
239,3,848.63,2
530,79,535.33,4
1064,58,275.21,3
1848,78,980.13,1
266,29,401.02,2
304,10,722.15,10
1815,35,630.08,5
1487,65,229.92,6
1897,92,667.36,9
556,29,458.36,7
1950,93,650.67,5
1076,39,750.75,1
70,32,76.97,9
455,57,434.39,4
1708,81,747.87,2
1984,62,191.65,3
671,11,606.05,8
395,25,229.62,10
1040,24,204.33,8
1892,62,519.85,4
1037,14,155.0,3
1501,99,751.34,2
1509,44,769.37,2
127,3,87.01,7
1352,72,360.69,2
887,46,266.58,4
357,1,162.62,9
1456,41,148.54,9
1132,73,502.33,8
1240,88,377.26,7
82,36,335.6,7
1936,1,772.65,4
1822,45,316.18,8
761,8,384.45,5
1983,62,476.95,4
509,61,334.6,4
1167,40,772.42,8
620,2,704.26,9
1618,43,492.17,3
1000,84,969.52,9
1835,32,776.26,9
315,79,74.38,4
1628,43,720.09,1
1670,12,240.69,3
1461,6,393.53,3
1482,6,478.38,8
1551,11,287.89,10
1690,10,634.89,8
1715,22,343.52,3
1858,87,620.39,9
9,9,163.39,8
97,40,335.16,5
1714,92,470.08,4
992,53,307.5,2
1578,28,104.26,6
1620,69,198.69,3
657,80,225.93,3
1519,96,182.94,4
1066,23,708.25,4
971,86,677.75,8
1848,74,223.55,8
313,57,281.05,7
1241,13,958.21,7
6,29,854.39,8
1210,89,922.8,5
1162,9,775.27,4
950,74,806.64,5
938,8,604.83,9
567,29,445.77,6
1535,38,137.96,1
1954,75,53.34,10
346,9,98.31,6
1548,5,622.26,4
39,97,615.15,10
1351,28,140.61,7
1251,64,468.63,9
1931,55,861.92,4
352,76,296.37,1
1405,26,629.3,8
772,6,218.4,6
1925,22,463.0,5
729,26,759.29,4
1341,15,820.14,8
1943,13,528.19,5
344,96,511.21,1
529,71,278.29,10
1339,33,544.5,8
1028,19,451.4,8
1348,59,849.21,3
1865,27,741.99,1
182,68,150.52,8
197,46,977.51,8
570,45,773.93,5
1234,44,367.11,2
1470,65,417.91,10
1447,75,780.8,4
613,69,415.37,9
886,23,459.44,8
1170,41,736.86,10
962,80,511.54,6
237,22,715.48,4
454,95,640.43,9
1463,91,211.74,1
1369,34,320.47,8
1000,55,448.8,9
12,12,257.46,8
72,70,570.28,9
284,80,253.68,6
1847,49,584.4,7
828,11,786.87,10
1087,86,837.82,7
1444,4,925.55,8
829,83,267.41,1
133,79,182.73,8
874,56,410.24,3
1108,34,694.55,10
1032,91,830.87,3
1300,60,583.46,3
752,49,228.99,8
778,7,657.79,10
541,79,297.78,9
590,91,528.66,3
337,27,430.0,4
442,94,147.74,3
13,83,781.41,5
115,47,660.25,9
1657,13,843.02,7
1007,96,704.63,10
29,70,778.65,3
1233,17,642.54,10
101,14,968.93,5
743,51,239.54,1
354,72,295.04,8
332,75,72.74,6
949,86,717.53,6
251,42,709.52,6
1515,74,471.83,6
1581,58,605.34,3
570,30,618.3,1
167,38,533.75,5
1586,80,583.18,2
1067,18,536.37,7
757,9,129.78,1
778,78,427.59,2
935,72,827.17,9
1036,87,63.34,4
1333,48,163.78,10
1638,3,920.38,1
448,63,837.75,2
26,67,675.35,4
1117,76,74.43,10
1760,26,98.5,7
1160,17,857.64,8
929,33,74.17,5
1663,90,977.21,6
569,26,271.45,7
1576,65,532.63,3
1652,58,890.91,10
429,22,484.39,9
1724,99,962.15,3
466,64,160.42,10
1260,66,168.38,3
5,68,569.67,1
1039,24,176.67,9
156,41,179.64,7
806,66,864.73,10
1251,46,251.57,2
1449,45,166.85,1
572,26,653.71,3
1167,23,527.92,5
1128,1,587.59,6
602,23,837.95,2
408,84,147.15,8
1821,69,174.59,8
1566,15,644.04,2
459,29,237.2,7
188,99,622.27,2
257,53,103.76,5
780,42,540.47,1
359,90,303.89,8
956,7,253.48,1
955,22,594.12,6
1211,13,50.11,2
1178,21,536.22,9
522,38,882.51,3
1598,81,808.14,2
211,29,940.3,8
1482,3,773.09,4
1003,21,171.85,7
881,66,422.98,4
341,30,676.25,4
1245,95,962.98,2
1268,1,894.92,7
1970,8,808.61,9
957,50,972.11,6
1369,30,256.99,8
1733,95,563.47,9
249,67,855.32,3
222,70,142.81,1
989,12,979.42,2
293,56,512.29,3
1183,14,870.74,5
468,67,370.32,4
613,91,439.19,6
987,68,458.27,8
922,14,347.65,8
962,50,269.59,7
415,30,602.71,8
658,74,703.97,2
582,86,416.77,3
819,22,710.15,9
481,48,579.67,9
197,39,182.17,1
1094,83,296.38,5
381,18,300.76,4
1054,25,88.88,9
973,85,619.44,7
623,10,86.54,4
610,6,754.61,5
332,13,324.8,6
391,32,651.48,10
956,67,486.33,3
1374,7,787.81,10
361,44,753.04,7
1366,57,272.48,6
394,76,669.94,8
1641,41,286.8,2
1020,19,852.57,1
822,1,962.79,10
66,47,480.45,3
1495,56,246.74,9
544,6,415.58,7
242,43,530.95,7
1559,61,844.76,3
647,9,120.35,7
1164,9,545.41,6
1137,9,209.15,3
1294,64,938.18,1
524,20,696.94,8
1057,96,101.74,8
1237,29,541.49,10
627,61,177.72,4
76,12,996.39,2
682,68,239.38,5
1592,4,684.56,2
1059,60,378.43,9
409,73,699.18,5
6,92,681.97,8
1022,80,972.5,9
1991,59,306.22,7
1235,71,991.99,6
21,47,700.18,4
1485,82,758.81,6
1357,4,910.77,3
1847,53,803.74,6
1408,60,351.56,2
145,92,674.57,3
19,12,308.73,9
1490,31,263.51,4
832,31,665.34,7
782,12,868.44,10
608,22,913.66,5
865,52,631.19,7
777,84,588.81,2
1390,90,392.04,10
14,19,611.37,5
1009,75,491.66,8
1045,64,348.94,5
769,46,945.14,8
921,43,891.86,8
660,41,427.05,4
1861,33,71.7,6
1573,39,156.99,9
1376,14,701.94,10
1703,79,612.17,10
1179,8,406.52,7
315,72,703.34,3
770,55,282.72,1
561,14,826.57,2
267,17,460.24,10
973,71,527.33,6
1262,69,193.79,6
1314,88,916.67,2
358,15,794.08,3
139,92,308.3,6
976,93,872.47,6
1442,95,868.73,9
738,63,634.56,8
489,10,646.22,6
1851,88,333.71,8
483,65,631.47,4
1951,71,672.13,1
513,86,794.22,6
673,53,433.8,5
224,37,741.0,9
83,83,337.84,6
1428,91,985.46,9
1696,1,102.58,7
193,45,971.68,7
1497,1,241.37,7
610,88,355.94,5
1718,88,440.95,10
1785,79,986.44,6
625,90,821.49,3
1720,41,874.98,2
1683,64,583.11,8
816,19,67.88,3
917,98,526.38,5
1648,54,293.77,5
1459,95,178.84,9
131,53,908.46,10
1445,8,366.31,7
5,26,829.73,1
350,26,673.14,6
1641,27,335.21,5
361,56,636.93,9
1821,81,606.67,8
111,43,640.43,3
1162,82,148.29,8
489,10,223.35,4
1735,95,986.57,5
1596,92,788.75,6
51,56,900.72,2
601,26,686.15,1
1186,14,175.5,7
1076,71,661.72,1
830,91,494.83,6
906,53,667.3,4
1629,23,756.93,1
650,67,685.2,4
43,30,811.58,7
79,78,563.58,5
481,83,852.42,7
375,84,216.84,7
412,82,575.57,3
499,74,653.19,1
1675,70,472.5,10
1332,38,91.54,10
1082,8,362.68,4
1563,42,496.28,5
929,93,664.24,8
60,28,174.56,10
1385,94,747.01,9
1902,63,676.34,1
144,41,653.97,6
354,6,240.43,10
1311,94,371.25,8
670,24,427.59,3
895,89,646.51,2
1964,75,226.47,3
1237,12,829.56,1
28,38,482.44,2
106,56,415.14,5
1299,74,846.14,10
671,72,817.06,10
33,9,981.94,8
1852,88,920.85,9
1491,76,704.85,3
1703,88,456.75,6
1167,19,164.42,3
410,53,494.14,1
574,5,557.41,1
974,53,995.49,7
1792,26,401.56,7
536,10,760.06,7
1348,81,885.86,5
517,74,560.5,10
600,33,452.41,5
711,18,694.96,10
90,10,128.43,4
1535,37,487.32,8
241,18,613.44,9
1993,69,606.51,10
1651,39,888.0,6
457,59,355.14,9
588,54,965.94,3
1478,72,303.32,9
1181,91,691.37,9
1686,52,583.13,10
606,2,873.96,1
1317,88,80.8,2
1438,50,905.19,3
50,25,319.43,1
1878,81,250.9,1
577,23,189.64,8
1340,46,218.06,4
1208,30,230.99,9
1561,85,655.63,1
1804,85,145.12,5
494,71,563.25,10
1450,48,823.96,7
790,96,948.13,8
68,25,738.6,2
1653,13,297.46,10
966,63,370.1,2
977,76,784.26,10
673,31,992.63,10
1842,29,983.53,7
1576,86,574.86,9
172,97,342.98,10
903,95,710.79,7
607,73,989.83,7
1900,50,769.5,1
277,94,361.79,8
439,90,592.72,7
294,2,56.56,5
1584,87,988.18,8
49,91,984.72,6
55,51,177.49,10
274,66,361.14,2
493,55,52.7,5
26,70,955.57,4
964,74,827.23,10
1960,45,218.87,2
1112,19,439.39,8
50,15,372.87,9
1038,47,440.15,5
1629,35,618.99,1
1145,18,64.07,6
694,86,372.68,4
1906,11,465.58,1
54,51,468.46,5
878,25,664.68,3
1170,10,596.13,2
956,49,816.85,10
292,22,926.7,5
1608,36,306.29,4
1848,38,995.07,4
390,63,572.24,5
103,82,158.78,4
1075,29,187.3,3
288,30,833.84,7
1990,55,685.65,6
1137,70,528.61,1
784,65,946.3,9
1877,9,947.48,1
1178,24,438.93,5
722,56,317.95,4
259,52,870.12,10
1176,36,866.89,7
1599,76,417.55,2
1531,62,735.91,1
763,7,488.12,8
24,65,970.12,1
1672,13,158.46,7
568,27,780.31,9
1533,80,730.26,3
748,86,559.54,1
1022,99,884.77,1
1156,58,169.69,4
1501,27,490.96,6
884,26,767.38,2
829,12,912.84,1
822,76,370.64,6
299,13,218.83,3
1264,7,408.37,9
24,90,842.5,4
524,13,672.89,7
1160,76,539.5,9
496,62,55.85,5
315,97,796.83,9
120,31,932.97,6
734,10,711.89,1
246,19,772.88,9
381,39,766.28,2
1772,49,798.08,8
1368,13,449.89,3
1564,8,764.14,4
261,46,295.66,1
131,78,465.0,3
900,95,363.9,9
1522,65,783.55,3
761,81,588.46,3
1204,28,829.58,4
931,62,431.32,3
523,67,68.38,4
283,79,951.81,9
403,3,271.45,7
378,93,841.08,2
642,47,107.86,9
1628,47,782.3,9
1815,93,928.63,1
681,86,337.56,8
464,54,414.46,1
99,13,854.98,1
509,31,346.15,5
535,43,639.29,3
1587,22,906.18,2
1731,12,988.12,7
442,61,276.74,6
1961,64,734.56,10
6,84,164.29,8
1764,7,266.25,9
1909,33,442.87,1
16,10,568.03,5
728,50,990.55,7
1861,24,232.84,4
713,93,702.42,2
1462,44,832.09,7
1157,26,601.17,4
1376,49,181.77,1
842,76,354.36,6
311,49,825.21,3
632,63,879.15,6
1026,21,207.84,10
1999,23,826.45,6
1627,78,637.18,7
768,67,413.07,3
523,71,586.93,2
1393,7,236.89,3
1494,35,788.74,5
1763,79,698.17,6
189,80,889.24,3
1544,52,413.01,6
1034,85,536.2,1
87,99,608.85,5
1273,71,894.23,2
942,11,660.2,4
1007,90,98.68,8
1296,18,848.62,4
1713,34,998.26,2
1527,74,57.99,7
564,74,602.73,10
933,5,344.27,8
220,60,346.17,4
33,46,988.59,10
1736,82,932.07,4
1302,28,510.79,9
1174,24,842.21,6
8,50,672.64,5
975,48,235.48,6
1840,84,275.9,8
1444,16,484.19,8
1581,5,766.09,6
1118,30,830.19,6
1875,34,69.2,6
14,10,668.31,7
1001,39,874.9,7
1809,51,331.2,10
1471,51,373.09,2
1942,37,743.99,4
827,4,950.93,1
344,97,921.78,10
68,11,987.5,6
1340,19,427.31,6
1201,29,637.71,10
944,91,317.84,9
613,14,711.23,5
1855,43,54.26,2
1626,55,323.07,7
926,3,824.03,8
1251,21,928.49,8
158,7,377.18,2
59,67,574.7,7
1683,58,129.41,5
1174,44,678.29,3
687,12,363.03,3
640,62,667.39,4
1821,51,932.75,6
1557,79,978.41,4
591,39,551.64,4
451,68,621.52,9
1484,80,316.58,6
357,41,678.36,9
1051,30,719.98,3
411,99,137.03,7
910,7,725.81,8
1796,62,975.5,10
1358,97,468.35,5
526,40,764.18,7
1318,60,140.51,1
875,17,329.24,2
1933,23,985.52,10
499,40,708.26,9
1595,35,783.41,4
627,32,846.09,7
409,73,488.61,6
1775,99,88.19,5
1480,3,983.24,2
319,60,636.3,4
1155,95,886.06,10
490,70,323.02,7
538,11,781.74,2
1795,64,889.67,9
871,11,985.26,1
653,86,679.71,8
542,63,636.54,1
257,80,714.6,1
1936,59,536.9,5
1664,93,266.17,10
49,11,920.94,6
1710,80,168.95,1
1562,30,815.8,9
979,57,846.64,4
193,87,943.11,6
1547,37,274.95,4
341,36,380.16,5
317,84,219.37,8
1306,37,899.7,4
1007,17,112.61,3
237,71,152.33,9
1782,70,314.22,8
1944,62,160.4,7
1686,58,894.77,7
1358,80,912.15,4
1715,47,641.75,8
1149,50,190.51,6
1110,15,836.32,2
1938,61,390.35,2
406,80,902.67,10
1830,89,932.0,10
565,98,886.08,4
850,64,686.9,8
1434,75,892.52,3
1116,25,373.77,9
1001,92,271.35,3
1806,16,711.27,7
901,81,830.5,2
1804,38,989.13,6
1127,70,472.84,1
172,34,520.85,3
896,9,166.8,4
393,56,852.25,3
938,44,76.69,7
424,77,115.32,5
1355,23,445.38,8
313,65,706.23,9
586,76,341.58,9
1583,91,637.43,8
1206,45,503.98,1
1204,68,657.81,1
1139,34,341.24,10
1008,78,880.18,5
1981,49,699.58,6
553,73,399.58,10
1613,25,849.61,9
484,12,224.24,6
1446,80,869.11,8
1981,66,861.7,9
24,2,504.81,10
217,85,175.17,1
780,70,681.23,8
148,73,341.79,4
1300,29,476.59,2
262,38,932.56,7
1720,12,471.45,10
1018,61,294.53,7
1370,32,695.44,7
965,74,572.3,5
612,50,741.1,3
361,17,57.08,1
1675,22,841.04,7
391,50,995.52,4
1140,74,711.58,1
183,65,975.82,10
1777,35,450.56,10
1932,46,117.17,4
971,35,524.45,3
15,24,137.36,5
1242,3,699.33,3
1431,77,887.41,5
210,5,532.28,3
1084,31,572.17,4
1762,16,970.1,5
802,69,458.13,1
693,37,351.74,9
644,21,551.68,1
894,30,910.37,4
1070,46,940.83,10
1066,21,183.01,4
1225,1,241.23,5
506,3,58.01,7
1056,86,378.53,6
1115,28,526.79,8
1886,34,571.47,1
1309,33,513.49,7
927,83,794.7,5
1501,67,195.55,6
752,76,742.71,9
107,44,642.56,1
1336,71,583.85,6
1984,20,195.49,1
1828,84,306.77,7
477,71,940.94,1
312,65,345.71,7
1746,69,316.11,1
435,15,320.95,6
1873,44,713.6,4
1119,89,839.97,1
1540,39,849.99,9
552,71,533.5,3
152,33,593.17,4
1536,39,328.29,5
1862,39,501.36,9
30,49,420.98,5
1872,8,872.64,6
159,46,232.55,10
723,11,230.23,1
1462,31,734.07,4
1361,82,219.02,8
1313,64,841.95,8
732,42,362.35,1
1484,88,499.43,7
163,63,437.57,9
1591,90,605.93,5
301,69,212.21,10
825,53,350.63,10
1553,89,106.45,1
1892,32,671.39,5
450,76,221.1,6
1164,47,462.19,2
595,41,774.12,9
282,67,400.15,9
1491,47,215.49,1
1687,16,88.65,4
1543,91,683.09,8
1773,36,678.89,2
1707,60,871.86,8
1979,29,404.26,8
33,1,226.92,6
94,79,487.88,3
729,28,140.47,6
228,14,400.95,2
1706,35,499.22,5
1895,69,792.23,9
1066,64,766.96,3
862,71,171.21,5
1983,33,961.93,7
1396,62,494.79,2
536,3,301.93,10
1822,34,364.15,1
540,21,639.13,7
1232,3,161.04,4
845,56,275.24,1
1162,34,847.52,7
391,81,791.98,1
212,99,416.08,7
1862,65,875.17,2
1628,56,110.33,6
154,47,582.77,6
1610,79,507.91,10
1800,78,114.5,4
854,66,589.4,3
1912,13,967.51,3
1012,75,931.6,8
1368,19,646.11,1
567,84,578.09,6
1179,91,643.57,6
709,94,762.75,8
1456,93,808.52,5
1407,11,699.49,4
1910,83,446.11,10
955,5,767.67,7
1667,46,148.58,6
209,70,364.83,9
1684,76,621.63,10
1027,95,455.15,9
665,62,291.58,1
1786,76,333.72,3
1514,62,494.75,4
425,63,109.11,8
570,20,277.21,6
1274,49,977.7,9
1597,51,462.1,9
439,98,401.88,10
265,43,827.07,8
1943,81,612.49,2
1760,52,430.03,10
1826,77,87.25,4
1524,26,989.72,4
1724,64,188.9,1
733,27,846.54,9
1347,69,886.49,2
1683,84,66.48,4
872,88,991.25,3
571,56,705.84,5
693,20,917.29,1
1017,27,485.23,9
1601,97,103.04,8
278,27,679.25,5
479,48,258.72,3
358,8,583.44,7
977,65,621.68,8
500,48,144.72,1
212,40,726.76,10
756,45,866.3,4
394,37,376.48,4
471,88,967.28,1
1105,65,711.33,5
1106,33,795.73,7
1155,40,340.31,10
594,56,507.0,2
1465,57,68.49,6
26,11,462.94,7
886,44,921.0,4
701,48,563.55,7
236,14,552.92,10
123,71,646.99,5
1099,52,773.95,2
1608,5,249.73,7
127,28,678.4,6
1860,96,157.3,1
1967,63,237.67,5
203,26,929.05,8
712,26,254.79,3
1384,77,747.15,9
431,1,309.14,7
485,1,877.48,2
1506,35,687.45,2
1028,55,632.38,3
860,97,213.14,3
1998,18,681.67,4
1616,32,777.53,10
568,15,215.12,1
1561,60,125.85,6
16,71,249.75,8
1837,15,53.86,8
221,65,634.51,9
1414,24,910.4,8
238,16,533.18,9
1929,52,427.83,4
1124,94,920.0,4
796,28,290.38,8
1867,35,138.22,1
559,38,121.25,5
1609,47,175.77,4
1987,21,921.38,9
377,39,333.79,5
1402,48,401.28,6
1911,92,628.7,6
1139,40,839.15,6
170,13,952.23,8
25,3,563.85,3
1905,6,109.51,6
751,8,554.36,8
916,44,241.25,5
1861,74,788.19,10
1782,38,748.65,1
927,12,381.35,10
727,97,837.95,6
556,49,914.91,10
1949,75,507.87,6
1955,30,291.64,1
794,25,672.22,2
191,45,872.42,1
727,59,739.92,2
1732,23,431.28,9
1630,65,461.46,2
1298,98,747.82,10
1155,22,155.71,4
1419,26,358.92,4
1047,43,729.34,9
1234,48,991.2,4
211,25,320.35,6
400,21,465.64,10
740,43,915.97,4
614,70,367.07,5
3,62,855.34,2
1082,86,722.11,1
1548,20,999.1,7
1052,23,161.86,1
647,31,957.13,8
957,99,588.45,6
31,95,153.92,5
734,99,354.43,3
801,91,973.07,3
827,80,632.76,10
70,96,290.52,9
1279,76,499.8,3
275,46,726.98,5
1324,99,821.3,3
333,19,373.07,1
1675,81,149.67,6
791,39,479.4,10
1500,31,320.79,2
467,49,787.96,3
528,4,378.32,9
935,54,838.87,9
1106,25,725.87,7
439,89,988.52,7
194,53,626.74,10
1407,84,960.32,9
87,37,785.05,10
1034,27,726.58,9
996,39,786.64,10
1912,43,788.0,5
1751,71,732.49,10
1009,68,688.37,4
1115,37,634.49,7
1514,29,959.22,3
1043,56,671.64,10
1624,25,79.82,8
1675,49,909.31,9
1559,45,619.83,9
1993,59,991.65,8
673,59,823.22,4
1120,88,182.52,4
349,20,360.25,3
198,57,116.29,10
1946,42,695.29,4
875,38,443.54,5
1177,33,972.95,3
152,89,280.35,3
1215,55,868.15,1
719,23,715.91,9
1350,93,148.98,8
518,53,77.0,3
1710,37,667.68,5
252,74,581.7,8
98,68,670.36,5
1151,4,351.84,2
748,31,326.71,8
528,5,936.52,10
80,4,751.59,1
1671,68,319.91,9
57,44,558.44,10
1265,34,514.67,7
1800,84,312.01,5
1719,33,287.56,3
1410,23,980.41,2
1838,73,448.82,6
465,60,910.25,1
1396,43,571.16,9
1850,4,939.65,10
1064,2,583.06,7
37,75,348.41,9
5,66,325.98,9
628,25,947.47,2
1858,32,792.27,4
545,13,806.93,8
405,86,617.14,10
1553,76,94.91,3
966,95,96.57,9
1168,92,993.87,5
1469,11,358.86,7
549,47,921.49,7
489,78,952.91,9
1713,59,664.21,1
1366,74,610.15,10
996,79,404.3,1
1616,43,335.35,4
1564,68,163.04,5
1323,77,213.26,4
589,60,470.13,6
1199,30,441.77,10
1558,29,924.49,6
785,67,587.05,10
1927,50,944.01,1
1610,44,561.25,8
1752,41,825.73,3
449,59,465.15,7
1572,86,537.28,5
220,53,893.4,10
373,22,373.88,7
202,4,429.02,3
277,59,182.77,1
614,51,908.71,1
149,39,111.4,7
1337,38,582.56,4
894,75,947.55,9
568,16,923.58,7
84,27,682.3,3
1800,3,151.61,10
930,14,105.18,2
207,78,797.9,9
637,51,817.97,4
1456,42,649.55,5
998,88,674.54,7
1095,70,302.32,3
1151,86,786.13,3
1512,61,642.86,3
1574,13,997.77,5
220,95,207.41,1
785,81,106.39,8
1651,48,402.45,10
137,71,449.15,9
1198,51,955.21,6
1478,51,100.28,7
1422,81,594.52,8
152,8,948.17,4
161,45,308.91,1
469,67,153.31,9
9,8,750.5,9
1681,76,716.1,8
1513,89,379.5,7
1769,98,585.38,9
1657,84,822.8,8
1875,92,184.49,10
1519,92,785.2,10
763,42,56.4,7
53,69,753.6,1
67,71,295.8,10
1717,77,860.98,6
315,4,170.22,3
1306,66,942.58,2
1877,86,984.46,8
40,78,585.6,7
1115,2,473.77,10
1851,96,379.23,10
1495,41,909.48,6
1501,19,732.05,10
515,37,886.2,6
394,99,861.21,9
1760,4,285.28,10
1043,71,164.68,9
1657,31,987.15,2
1020,53,873.82,5
1544,97,968.18,9
676,64,536.27,2
1008,49,359.19,2
861,12,841.89,2
1041,59,675.58,4
128,57,279.84,10
401,16,960.61,8
517,6,717.46,3
1699,93,213.85,6
403,30,758.73,2
153,33,398.01,7
639,7,86.79,4
1842,41,535.23,6
573,38,414.03,3
879,85,829.05,6
488,4,863.24,5
331,37,324.48,6
1641,82,227.06,7
1610,33,595.94,6
1765,57,753.79,4
1374,35,466.6,5
188,20,76.7,3
1403,79,474.95,3
1995,14,70.13,8
1158,3,799.86,10
595,59,868.95,3
626,90,602.05,6
1062,99,835.59,3
1837,9,580.13,10
1275,54,141.99,2
1687,4,685.06,9
753,1,93.64,7
1363,15,489.94,6
1071,48,670.88,10
492,38,262.89,5
438,28,301.59,2
426,2,454.78,10
1781,73,957.22,5
1243,70,380.84,10
1544,74,961.08,5
1976,11,836.15,6
974,87,87.14,4
470,76,535.52,10
1876,22,230.49,7
27,68,722.9,5
1989,3,156.78,5
1905,96,120.67,4
27,76,238.88,1
1943,60,417.71,6
1333,71,401.99,8
1369,5,164.07,6
943,20,467.19,4
1330,40,555.58,1
1128,94,330.41,5
1091,78,670.6,5
1065,44,717.29,10
1186,64,214.71,7
311,37,677.7,5
488,49,319.01,3
1078,32,905.25,10
1804,14,245.32,9
435,38,952.13,6
957,22,50.77,1
902,32,882.22,9
1385,47,776.13,4
316,94,628.12,5
1821,49,821.21,4
1875,95,298.65,9
1846,99,923.67,1
1760,35,85.17,10
29,65,831.13,9
1473,9,53.17,6
1310,24,292.13,2
179,34,86.36,4
1001,10,177.39,8
770,45,430.51,8
196,49,491.72,9
740,36,911.37,2
1327,33,143.97,2
1839,60,257.94,8
48,57,907.48,3
107,12,719.37,3
1688,65,248.72,8
1815,18,594.57,6
150,13,705.58,6
1829,73,302.82,6
502,36,153.55,6
640,88,726.34,2
1719,35,511.99,3
1497,6,342.33,8
889,41,710.25,2
1601,70,774.59,3
1275,89,996.77,9
941,2,291.43,4
1392,11,977.1,4
1887,76,145.96,6
502,99,677.61,5
138,85,390.83,2
11,97,455.66,2
1151,96,833.53,2
1809,96,603.73,3
1364,61,316.11,5
204,56,845.77,7
249,90,655.28,4
1446,99,505.09,2
522,13,190.08,2
576,62,532.29,9
1304,90,172.71,7
401,78,538.58,8
639,8,66.39,8
1648,65,904.37,10
32,30,920.31,3
1714,51,634.97,6
1456,44,94.72,10
454,51,232.73,9
1652,70,353.36,2
1516,29,582.98,6
385,14,399.68,9
535,26,818.9,1
208,38,946.06,1
286,47,750.12,6
1092,71,385.7,3
526,34,755.52,10
1636,70,693.76,6
1492,23,840.04,7
364,78,796.06,5
125,44,162.37,9
1487,89,471.87,5
1869,19,544.17,6
1964,49,478.01,9
91,20,361.97,1
1209,30,863.42,2
341,89,137.2,9
1358,86,288.77,8
1022,27,856.05,9
450,82,893.16,3
1325,49,212.8,5
1441,4,490.91,4
542,72,886.19,9
642,71,292.64,10
484,10,319.86,9
1132,54,343.05,4
83,66,916.41,9
619,39,130.04,10
553,50,480.62,10
669,95,704.97,4
1082,40,75.71,5
1518,47,121.91,8
1865,1,277.64,4
1001,69,489.31,5
493,94,834.84,6
46,4,720.36,4
1271,68,716.24,3
1776,17,977.76,9
1706,63,388.7,9
1276,95,919.74,1
297,91,590.5,10
879,3,808.29,4
1113,63,904.65,9
532,88,440.85,2
1465,7,532.84,5
1274,64,176.91,5
1106,33,761.62,2
285,15,630.81,4
1155,57,582.55,2
685,24,350.01,2
622,10,432.22,2
1091,40,847.14,4
313,31,560.13,10
278,80,886.16,8
272,7,956.33,6
1034,65,55.91,1
1694,66,631.17,10
261,84,268.17,4
797,93,636.1,1
128,38,95.81,10
1110,56,520.36,9
482,78,516.22,8
779,68,773.75,9
1399,81,200.36,2
1270,64,61.84,9
415,48,872.04,5
613,91,993.04,7
1265,70,612.78,3
1412,33,641.67,2
1054,14,513.7,6
1642,6,285.44,5
701,37,435.46,9
865,1,727.26,10
1881,57,221.14,6
1554,50,64.78,1
46,77,737.06,10
216,20,382.7,3
1884,98,81.46,9
1731,66,399.47,2
143,71,367.34,10
402,29,251.16,7
1414,84,817.46,6
871,53,875.8,2
1493,62,616.1,3
1677,90,298.82,1
1983,69,997.32,8
1121,4,642.36,9
1934,69,993.13,4
475,68,90.63,6
1207,90,51.4,6
1724,88,969.05,1
1968,45,773.7,1
671,74,385.78,1
225,72,486.16,8
1117,87,378.94,1
1562,84,195.85,3
2000,12,266.24,3
1239,49,320.29,6
1739,10,855.59,6
1827,3,643.88,10
56,62,221.18,9
734,85,253.87,6
1880,69,247.85,2
398,48,641.83,4
706,65,249.99,9
1742,23,989.99,10
773,59,522.7,9
267,21,633.43,3
944,93,739.16,5
691,99,573.4,3
1759,82,285.97,10
206,15,140.1,1
255,48,503.18,3
74,75,474.87,10
1545,58,246.83,2
1433,56,465.54,6
1506,7,927.97,2
275,28,789.6,6
639,62,799.23,10
745,59,549.78,2
874,13,301.76,6
1530,21,841.32,8
1789,61,879.59,5
1480,73,874.1,5
264,39,353.77,6
612,50,63.63,3
1423,34,745.38,2
472,7,861.15,6
385,4,304.25,10
799,4,585.18,4
1583,7,428.91,8
1297,99,131.92,10
1259,11,754.46,3
283,54,896.11,2
863,39,342.61,9
666,18,51.99,5
290,54,289.14,6
1817,69,973.59,1
504,5,378.81,2
1078,21,127.44,6
810,42,983.27,5
520,65,748.23,9
1216,31,954.6,6
698,9,869.97,4
1384,77,834.59,10
1407,66,653.17,9
1869,23,544.75,3
1832,76,284.73,2
1386,63,345.15,4
902,23,859.48,3
